lga,name,postcode,assault_rate
SHOALHAVEN,MOGOOD,2538,885
SHOALHAVEN,MOLLYMOOK,2539,885
SHOALHAVEN,MOLLYMOOK BEACH,2539,885
SHOALHAVEN,MONDAYONG,2540,885
SHOALHAVEN,MOOLLATTOO,2540,885
SHOALHAVEN,MORTON,2538,885
SHOALHAVEN,MOUNT KINGIMAN,2539,885
SHOALHAVEN,MUNDAMIA,2540,885
SHOALHAVEN,MYOLA,2540,885
SHOALHAVEN,NARRAWALLEE,2539,885
SHOALHAVEN,NORTH NOWRA,2541,885
SHOALHAVEN,NOWRA,2541,885
SHOALHAVEN,NOWRA HILL,2540,885
SHOALHAVEN,NUMBAA,2540,885
SHOALHAVEN,OLD EROWAL BAY,2540,885
SHOALHAVEN,ORIENT POINT,2540,885
SHOALHAVEN,PARMA,2540,885
SHOALHAVEN,PEBBLY BEACH,2536,885
SHOALHAVEN,POINTER MOUNTAIN,2539,885
SHOALHAVEN,PORTERS CREEK,2538,885
SHOALHAVEN,PRETTY BEACH,2539,885
SHOALHAVEN,PYREE,2540,885
SHOALHAVEN,QUIERA,2622,885
SHOALHAVEN,RED ROCKS,2577,885
SHOALHAVEN,SANCTUARY POINT,2540,885
SHOALHAVEN,SASSAFRAS,2622,885
SHOALHAVEN,SHOALHAVEN HEADS,2535,885
SHOALHAVEN,SOUTH NOWRA,2541,885
SHOALHAVEN,ST GEORGE,2622,885
SHOALHAVEN,ST GEORGES BASIN,2540,885
SHOALHAVEN,SUSSEX INLET,2540,885
SHOALHAVEN,SWANHAVEN,2540,885
SHOALHAVEN,TALLOWAL,2540,885
SHOALHAVEN,TAPITALLEE,2540,885
SHOALHAVEN,TERARA,2540,885
SHOALHAVEN,TERMEIL,2539,885
SHOALHAVEN,TIANJARA,2622,885
SHOALHAVEN,TOLWONG,2622,885
SHOALHAVEN,TOMERONG,2540,885
SHOALHAVEN,TOUGA,2622,885
SHOALHAVEN,TULLARWALLA,2540,885
SHOALHAVEN,TWELVE MILE PEG,2540,885
SHOALHAVEN,ULLADULLA,2539,885
SHOALHAVEN,UPPER KANGAROO RIVER,2577,885
SHOALHAVEN,VINCENTIA,2540,885
SHOALHAVEN,WANDANDIAN,2540,885
SHOALHAVEN,WATERSLEIGH,2540,885
SHOALHAVEN,WATTAMOLLA,2535,885
SHOALHAVEN,WEST NOWRA,2541,885
SHOALHAVEN,WOLLUMBOOLA,2540,885
SHOALHAVEN,WOODBURN,2538,885
SHOALHAVEN,WOODHILL,2535,885
SHOALHAVEN,WOODSTOCK,2538,885
SHOALHAVEN,WOOLLAMIA,2540,885
SHOALHAVEN,WORRIGEE,2540,885
SHOALHAVEN,WORROWING HEIGHTS,2540,885
SHOALHAVEN,WRIGHTS BEACH,2540,885
SHOALHAVEN,YADBORO,2539,885
SHOALHAVEN,YALWAL,2540,885
SHOALHAVEN,YATTE YATTAH,2539,885
SHOALHAVEN,YERRIYONG,2540,885
SINGLETON,APPLETREE FLAT,2330,856.7
SINGLETON,BELFORD,2335,856.7
SINGLETON,BIG RIDGE,2330,856.7
SINGLETON,BOWMANS CREEK,2330,856.7
SINGLETON,BRANXTON,2335,856.7
SINGLETON,BRIDGMAN,2330,856.7
SINGLETON,BROKE,2330,856.7
SINGLETON,BULGA,2330,856.7
SINGLETON,CAMBERWELL,2330,856.7
SINGLETON,CARROWBROOK,2330,856.7
SINGLETON,CLYDESDALE,2330,856.7
SINGLETON,COMBO,2330,856.7
SINGLETON,DALWOOD,2335,856.7
SINGLETON,DARLINGTON,2330,856.7
SINGLETON,DOYLES CREEK,2330,856.7
SINGLETON,DUNOLLY,2330,856.7
SINGLETON,DURAL,2330,856.7
SINGLETON,DYRRING,2330,856.7
SINGLETON,ELDERSLIE,2335,856.7
SINGLETON,FALBROOK,2330,856.7
SINGLETON,FERN GULLY,2330,856.7
SINGLETON,FORDWICH,2330,856.7
SINGLETON,GARLAND VALLEY,2330,856.7
SINGLETON,GLENDON,2330,856.7
SINGLETON,GLENDON BROOK,2330,856.7
SINGLETON,GLENNIES CREEK,2330,856.7
SINGLETON,GLENRIDDING,2330,856.7
SINGLETON,GOORANGOOLA,2330,856.7
SINGLETON,GOULDSVILLE,2330,856.7
SINGLETON,GOWRIE,2330,856.7
SINGLETON,GREENLANDS,2330,856.7
SINGLETON,HAMBLEDON HILL,2330,856.7
SINGLETON,HEBDEN,2330,856.7
SINGLETON,HOWES VALLEY,2330,856.7
SINGLETON,HOWICK,2330,856.7
SINGLETON,HUNTERVIEW,2330,856.7
SINGLETON,JERRYS PLAINS,2330,856.7
SINGLETON,LAMBS VALLEY,2335,856.7
SINGLETON,LECONFIELD,2335,856.7
SINGLETON,LEMINGTON,2330,856.7
SINGLETON,LIDDELL,2333,856.7
SINGLETON,LONG POINT,2330,856.7
SINGLETON,LOWER BELFORD,2335,856.7
SINGLETON,MAISON DIEU,2330,856.7
SINGLETON,MCDOUGALLS HILL,2330,856.7
SINGLETON,MIDDLE FALBROOK,2330,856.7
SINGLETON,MILBRODALE,2330,856.7
SINGLETON,MIRANNIE,2330,856.7
SINGLETON,MITCHELLS FLAT,2330,856.7
SINGLETON,MOUNT OLIVE,2330,856.7
SINGLETON,MOUNT ROYAL,2330,856.7
SINGLETON,MOUNT THORLEY,2330,856.7
SINGLETON,OBANVALE,2330,856.7
SINGLETON,PAYNES CROSSING,2325,856.7
SINGLETON,POKOLBIN,2320,856.7
SINGLETON,PUTTY,2330,856.7
SINGLETON,RAVENSWORTH,2330,856.7
SINGLETON,REDBOURNBERRY,2330,856.7
SINGLETON,REEDY CREEK,2330,856.7
SINGLETON,RIXS CREEK,2330,856.7
SINGLETON,ROUGHIT,2330,856.7
SINGLETON,SCOTTS FLAT,2330,856.7
SINGLETON,SEDGEFIELD,2330,856.7
SINGLETON,SINGLETON,2330,856.7
SINGLETON,SINGLETON HEIGHTS,2330,856.7
SINGLETON,SINGLETON MILITARY AREA,2331,856.7
SINGLETON,ST CLAIR,2330,856.7
SINGLETON,STANHOPE,2335,856.7
SINGLETON,WARKWORTH,2330,856.7
SINGLETON,WATTLE PONDS,2330,856.7
SINGLETON,WESTBROOK,2330,856.7
SINGLETON,WHITTINGHAM,2330,856.7
SINGLETON,WOLLEMI,2330,856.7
SINGLETON,WYLIES FLAT,2330,856.7
SNOWY MONARO REGIONAL,ADAMINABY,2629,634.8
SNOWY MONARO REGIONAL,ANDO,2631,634.8
SNOWY MONARO REGIONAL,ANEMBO,2621,634.8
SNOWY MONARO REGIONAL,ANGLERS REACH,2629,634.8
SNOWY MONARO REGIONAL,ARABLE,2630,634.8
SNOWY MONARO REGIONAL,AVONSIDE,2628,634.8
SNOWY MONARO REGIONAL,BADJA,2630,634.8
SNOWY MONARO REGIONAL,BELOKA,2628,634.8
SNOWY MONARO REGIONAL,BERRIDALE,2628,634.8
SNOWY MONARO REGIONAL,BIBBENLUKE,2632,634.8
SNOWY MONARO REGIONAL,BILLILINGRA,2630,634.8
SNOWY MONARO REGIONAL,BINJURA,2630,634.8
SNOWY MONARO REGIONAL,BLUE COW,2624,634.8
SNOWY MONARO REGIONAL,BOBUNDARA,2630,634.8
SNOWY MONARO REGIONAL,BOCO,2631,634.8
SNOWY MONARO REGIONAL,BOLARO,2629,634.8
SNOWY MONARO REGIONAL,BOMBALA,2632,634.8
SNOWY MONARO REGIONAL,BONDI FOREST,2632,634.8
SNOWY MONARO REGIONAL,BRAEMAR BAY,2628,634.8
SNOWY MONARO REGIONAL,BREDBO,2626,634.8
SNOWY MONARO REGIONAL,BROKEN DAM,2629,634.8
SNOWY MONARO REGIONAL,BUCKENDERRA,2630,634.8
SNOWY MONARO REGIONAL,BUKALONG,2632,634.8
SNOWY MONARO REGIONAL,BULLOCKS FLAT,2627,634.8
SNOWY MONARO REGIONAL,BUMBALONG,2626,634.8
SNOWY MONARO REGIONAL,BUNGARBY,2630,634.8
SNOWY MONARO REGIONAL,BUNYAN,2630,634.8
SNOWY MONARO REGIONAL,BURRA,2620,634.8
SNOWY MONARO REGIONAL,BURRUNGUBUGGE,2627,634.8
SNOWY MONARO REGIONAL,BYADBO WILDERNESS,2628,634.8
SNOWY MONARO REGIONAL,CABRAMURRA,2629,634.8
SNOWY MONARO REGIONAL,CAMBALONG,2632,634.8
SNOWY MONARO REGIONAL,CARLAMINDA,2630,634.8
SNOWY MONARO REGIONAL,CATHCART,2632,634.8
SNOWY MONARO REGIONAL,CHAKOLA,2630,634.8
SNOWY MONARO REGIONAL,CHARLOTTE PASS,2624,634.8
SNOWY MONARO REGIONAL,CLEAR RANGE,2620,634.8
SNOWY MONARO REGIONAL,COLINTON,2626,634.8
SNOWY MONARO REGIONAL,COOLRINGDON,2630,634.8
SNOWY MONARO REGIONAL,COOLUMBOOKA,2632,634.8
SNOWY MONARO REGIONAL,COOMA,2630,634.8
SNOWY MONARO REGIONAL,COOTRALANTRA,2628,634.8
SNOWY MONARO REGIONAL,CORROWONG,2633,634.8
SNOWY MONARO REGIONAL,COUNTEGANY,2630,634.8
SNOWY MONARO REGIONAL,CRACKENBACK,2627,634.8
SNOWY MONARO REGIONAL,CRAIGIE,2632,634.8
SNOWY MONARO REGIONAL,CREEL BAY,2627,634.8
SNOWY MONARO REGIONAL,CREEWAH,2631,634.8
SNOWY MONARO REGIONAL,DAIRYMANS PLAINS,2630,634.8
SNOWY MONARO REGIONAL,DALGETY,2628,634.8
SNOWY MONARO REGIONAL,DANGELONG,2630,634.8
SNOWY MONARO REGIONAL,DELEGATE,2633,634.8
SNOWY MONARO REGIONAL,DRY PLAIN,2630,634.8
SNOWY MONARO REGIONAL,EAST JINDABYNE,2627,634.8
SNOWY MONARO REGIONAL,EUCUMBENE,2628,634.8
SNOWY MONARO REGIONAL,FRYING PAN,2630,634.8
SNOWY MONARO REGIONAL,GLEN ALLEN,2631,634.8
SNOWY MONARO REGIONAL,GLEN FERGUS,2630,634.8
SNOWY MONARO REGIONAL,GOOANDRA,2629,634.8
SNOWY MONARO REGIONAL,GREENLANDS,2631,634.8
SNOWY MONARO REGIONAL,GROSSES PLAIN,2627,634.8
SNOWY MONARO REGIONAL,GUNNINGRAH,2632,634.8
SNOWY MONARO REGIONAL,GUTHEGA,2624,634.8
SNOWY MONARO REGIONAL,HILL TOP,2628,634.8
SNOWY MONARO REGIONAL,HOLTS FLAT,2631,634.8
SNOWY MONARO REGIONAL,INGEBIRAH,2627,634.8
SNOWY MONARO REGIONAL,INGEEGOODBEE,2627,634.8
SNOWY MONARO REGIONAL,IRONMUNGY,2630,634.8
SNOWY MONARO REGIONAL,JACOBS RIVER,2627,634.8
SNOWY MONARO REGIONAL,JERANGLE,2630,634.8
SNOWY MONARO REGIONAL,JIMENBUEN,2628,634.8
SNOWY MONARO REGIONAL,JINCUMBILLY,2631,634.8
SNOWY MONARO REGIONAL,JINDABYNE,2627,634.8
SNOWY MONARO REGIONAL,JINGERA,2622,634.8
SNOWY MONARO REGIONAL,KALKITE,2627,634.8
SNOWY MONARO REGIONAL,KIANDRA,2629,634.8
SNOWY MONARO REGIONAL,KOSCIUSZKO,2627,634.8
SNOWY MONARO REGIONAL,KYBEYAN,2631,634.8
SNOWY MONARO REGIONAL,LONG PLAIN,2629,634.8
SNOWY MONARO REGIONAL,LORDS HILL,2632,634.8
SNOWY MONARO REGIONAL,MAFFRA,2630,634.8
SNOWY MONARO REGIONAL,MERRIANGAAH,2632,634.8
SNOWY MONARO REGIONAL,MICHELAGO,2620,634.8
SNOWY MONARO REGIONAL,MIDDLE FLAT,2630,634.8
SNOWY MONARO REGIONAL,MIDDLINGBANK,2630,634.8
SNOWY MONARO REGIONAL,MILA,2632,634.8
SNOWY MONARO REGIONAL,MOONBAH,2627,634.8
SNOWY MONARO REGIONAL,MOUNT COOPER,2631,634.8
SNOWY MONARO REGIONAL,MUNYANG,2624,634.8
SNOWY MONARO REGIONAL,MURRUMBUCCA,2630,634.8
SNOWY MONARO REGIONAL,MYALLA,2630,634.8
SNOWY MONARO REGIONAL,NGARIGO,2627,634.8
SNOWY MONARO REGIONAL,NIMMITABEL,2631,634.8
SNOWY MONARO REGIONAL,NIMMO,2628,634.8
SNOWY MONARO REGIONAL,NUMBLA VALE,2628,634.8
SNOWY MONARO REGIONAL,NUMERALLA,2630,634.8
SNOWY MONARO REGIONAL,NUNGAR,2629,634.8
SNOWY MONARO REGIONAL,NUNGATTA,2551,634.8
SNOWY MONARO REGIONAL,OLD ADAMINABY,2629,634.8
SNOWY MONARO REGIONAL,PADDYS FLAT,2632,634.8
SNOWY MONARO REGIONAL,PALARANG,2632,634.8
SNOWY MONARO REGIONAL,PAUPONG,2628,634.8
SNOWY MONARO REGIONAL,PEAK VIEW,2630,634.8
SNOWY MONARO REGIONAL,PERISHER VALLEY,2624,634.8
SNOWY MONARO REGIONAL,PINE VALLEY,2630,634.8
SNOWY MONARO REGIONAL,POLO FLAT,2630,634.8
SNOWY MONARO REGIONAL,PROVIDENCE PORTAL,2629,634.8
SNOWY MONARO REGIONAL,QUIDONG,2632,634.8
SNOWY MONARO REGIONAL,RHINE FALLS,2630,634.8
SNOWY MONARO REGIONAL,ROCK FLAT,2630,634.8
SNOWY MONARO REGIONAL,ROCKTON,2632,634.8
SNOWY MONARO REGIONAL,ROCKY PLAIN,2628,634.8
SNOWY MONARO REGIONAL,ROSE VALLEY,2630,634.8
SNOWY MONARO REGIONAL,ROSEMEATH,2632,634.8
SNOWY MONARO REGIONAL,SHANNONS FLAT,2630,634.8
SNOWY MONARO REGIONAL,SMIGGIN HOLES,2624,634.8
SNOWY MONARO REGIONAL,SNOWY PLAIN,2628,634.8
SNOWY MONARO REGIONAL,SPRINGFIELD,2630,634.8
SNOWY MONARO REGIONAL,STEEPLE FLAT,2631,634.8
SNOWY MONARO REGIONAL,TANTANGARA,2629,634.8
SNOWY MONARO REGIONAL,THE ANGLE,2620,634.8
SNOWY MONARO REGIONAL,THE BROTHERS,2630,634.8
SNOWY MONARO REGIONAL,THREDBO,2625,634.8
SNOWY MONARO REGIONAL,TINDERRY,2620,634.8
SNOWY MONARO REGIONAL,TOLBAR,2629,634.8
SNOWY MONARO REGIONAL,TOMBONG,2633,634.8
SNOWY MONARO REGIONAL,TUROSS,2630,634.8
SNOWY MONARO REGIONAL,WADBILLIGA,2546,634.8
SNOWY MONARO REGIONAL,WAMBROOK,2630,634.8
SNOWY MONARO REGIONAL,WILLIAMSDALE,2620,634.8
SNOWY MONARO REGIONAL,WILSONS VALLEY,2624,634.8
SNOWY MONARO REGIONAL,WINIFRED,2631,634.8
SNOWY MONARO REGIONAL,YAOUK,2629,634.8
SNOWY VALLEYS,ADELONG,2729,711.4
SNOWY VALLEYS,ARGALONG,2720,711.4
SNOWY VALLEYS,BANGADANG,2729,711.4
SNOWY VALLEYS,BATLOW,2730,711.4
SNOWY VALLEYS,BIMBERI,2611,711.4
SNOWY VALLEYS,BLACK CREEK,2729,711.4
SNOWY VALLEYS,BLOWERING,2720,711.4
SNOWY VALLEYS,BOGONG PEAKS WILDERNESS,2720,711.4
SNOWY VALLEYS,BOMBOWLEE,2720,711.4
SNOWY VALLEYS,BOMBOWLEE CREEK,2720,711.4
SNOWY VALLEYS,BRINDABELLA,2611,711.4
SNOWY VALLEYS,BRINGENBRONG,3707,711.4
SNOWY VALLEYS,BRUNGLE,2722,711.4
SNOWY VALLEYS,BRUNGLE CREEK,2722,711.4
SNOWY VALLEYS,BUDDONG,2720,711.4
SNOWY VALLEYS,BURRA,2653,711.4
SNOWY VALLEYS,CABRAMURRA,2629,711.4
SNOWY VALLEYS,CALIFAT,2729,711.4
SNOWY VALLEYS,COOLEMAN,2611,711.4
SNOWY VALLEYS,COOLEYS CREEK,2729,711.4
SNOWY VALLEYS,COPPABELLA,2644,711.4
SNOWY VALLEYS,COURABYRA,2653,711.4
SNOWY VALLEYS,COURAGAGO,2720,711.4
SNOWY VALLEYS,DARLOW,2729,711.4
SNOWY VALLEYS,ELLERSLIE,2729,711.4
SNOWY VALLEYS,GADARA,2720,711.4
SNOWY VALLEYS,GEEHI,2642,711.4
SNOWY VALLEYS,GILMORE,2720,711.4
SNOWY VALLEYS,GLENROY,2653,711.4
SNOWY VALLEYS,GOCUP,2720,711.4
SNOWY VALLEYS,GOOBARRAGANDRA,2720,711.4
SNOWY VALLEYS,GRAHAMSTOWN,2729,711.4
SNOWY VALLEYS,GREEN HILLS,2730,711.4
SNOWY VALLEYS,GREG GREG,2642,711.4
SNOWY VALLEYS,INDI,2642,711.4
SNOWY VALLEYS,JAGUMBA,2642,711.4
SNOWY VALLEYS,JAGUNGAL WILDERNESS,2642,711.4
SNOWY VALLEYS,JINGELLIC,2642,711.4
SNOWY VALLEYS,JONES BRIDGE,2720,711.4
SNOWY VALLEYS,KHANCOBAN,2642,711.4
SNOWY VALLEYS,KIANDRA,2629,711.4
SNOWY VALLEYS,KILLIMICAT,2720,711.4
SNOWY VALLEYS,KOSCIUSZKO,2627,711.4
SNOWY VALLEYS,KUNAMA,2730,711.4
SNOWY VALLEYS,LACMALAC,2720,711.4
SNOWY VALLEYS,LAUREL HILL,2649,711.4
SNOWY VALLEYS,LITTLE RIVER,2720,711.4
SNOWY VALLEYS,LONG PLAIN,2629,711.4
SNOWY VALLEYS,LOWER BAGO,2730,711.4
SNOWY VALLEYS,MANNUS,2653,711.4
SNOWY VALLEYS,MARAGLE,2653,711.4
SNOWY VALLEYS,MINJARY,2720,711.4
SNOWY VALLEYS,MOUNT ADRAH,2729,711.4
SNOWY VALLEYS,MOUNT HOREB,2729,711.4
SNOWY VALLEYS,MUNDEROO,2653,711.4
SNOWY VALLEYS,MUNDONGO,2720,711.4
SNOWY VALLEYS,MURRAY GORGE,2642,711.4
SNOWY VALLEYS,NURENMERENMONG,2649,711.4
SNOWY VALLEYS,OURNIE,2640,711.4
SNOWY VALLEYS,PADDYS RIVER,2653,711.4
SNOWY VALLEYS,PILOT WILDERNESS,2627,711.4
SNOWY VALLEYS,PINBEYAN,2720,711.4
SNOWY VALLEYS,RED HILL,2720,711.4
SNOWY VALLEYS,ROSEWOOD,2652,711.4
SNOWY VALLEYS,SANDY GULLY,2729,711.4
SNOWY VALLEYS,SHARPS CREEK,2729,711.4
SNOWY VALLEYS,TALBINGO,2720,711.4
SNOWY VALLEYS,TARADALE,2653,711.4
SNOWY VALLEYS,TOOMA,2642,711.4
SNOWY VALLEYS,TUMBARUMBA,2653,711.4
SNOWY VALLEYS,TUMORRAMA,2720,711.4
SNOWY VALLEYS,TUMUT,2720,711.4
SNOWY VALLEYS,TUMUT PLAINS,2720,711.4
SNOWY VALLEYS,URIARRA,2611,711.4
SNOWY VALLEYS,WELAREGANG,2642,711.4
SNOWY VALLEYS,WEREBOLDERA,2720,711.4
SNOWY VALLEYS,WERMATONG,2720,711.4
SNOWY VALLEYS,WESTDALE,2653,711.4
SNOWY VALLEYS,WESTWOOD,2729,711.4
SNOWY VALLEYS,WILLIGOBUNG,2653,711.4
SNOWY VALLEYS,WINDOWIE,2720,711.4
SNOWY VALLEYS,WONDALGA,2729,711.4
SNOWY VALLEYS,WYANGLE,2720,711.4
SNOWY VALLEYS,YARRANGOBILLY,2720,711.4
SNOWY VALLEYS,YAVEN CREEK,2729,711.4
STRATHFIELD,BELFIELD,2191,528.5
STRATHFIELD,GREENACRE,2190,528.5
STRATHFIELD,HOMEBUSH,2140,528.5
STRATHFIELD,HOMEBUSH WEST,2140,528.5
STRATHFIELD,STRATHFIELD,2135,528.5
STRATHFIELD,STRATHFIELD SOUTH,2136,528.5
SUTHERLAND SHIRE,ALFORDS POINT,2234,534.2
SUTHERLAND SHIRE,BANGOR,2234,534.2
SUTHERLAND SHIRE,BARDEN RIDGE,2234,534.2
SUTHERLAND SHIRE,BONNET BAY,2226,534.2
SUTHERLAND SHIRE,BUNDEENA,2230,534.2
SUTHERLAND SHIRE,BURRANEER,2230,534.2
SUTHERLAND SHIRE,CARINGBAH,2229,534.2
SUTHERLAND SHIRE,CARINGBAH SOUTH,2229,534.2
SUTHERLAND SHIRE,COMO,2226,534.2
SUTHERLAND SHIRE,CRONULLA,2230,534.2
SUTHERLAND SHIRE,DOLANS BAY,2229,534.2
SUTHERLAND SHIRE,ENGADINE,2233,534.2
SUTHERLAND SHIRE,GRAYS POINT,2232,534.2
SUTHERLAND SHIRE,GREENHILLS BEACH,2230,534.2
SUTHERLAND SHIRE,GYMEA,2227,534.2
SUTHERLAND SHIRE,GYMEA BAY,2227,534.2
SUTHERLAND SHIRE,HEATHCOTE,2233,534.2
SUTHERLAND SHIRE,HOLSWORTHY,2173,534.2
SUTHERLAND SHIRE,ILLAWONG,2234,534.2
SUTHERLAND SHIRE,JANNALI,2226,534.2
SUTHERLAND SHIRE,KANGAROO POINT,2224,534.2
SUTHERLAND SHIRE,KAREELA,2232,534.2
SUTHERLAND SHIRE,KIRRAWEE,2232,534.2
SUTHERLAND SHIRE,KURNELL,2231,534.2
SUTHERLAND SHIRE,LILLI PILLI,2229,534.2
SUTHERLAND SHIRE,LOFTUS,2232,534.2
SUTHERLAND SHIRE,LUCAS HEIGHTS,2234,534.2
SUTHERLAND SHIRE,MAIANBAR,2230,534.2
SUTHERLAND SHIRE,MENAI,2234,534.2
SUTHERLAND SHIRE,MIRANDA,2228,534.2
SUTHERLAND SHIRE,OYSTER BAY,2225,534.2
SUTHERLAND SHIRE,PORT HACKING,2229,534.2
SUTHERLAND SHIRE,ROYAL NATIONAL PARK,2232,534.2
SUTHERLAND SHIRE,SANDY POINT,2172,534.2
SUTHERLAND SHIRE,SUTHERLAND,2232,534.2
SUTHERLAND SHIRE,SYLVANIA,2224,534.2
SUTHERLAND SHIRE,SYLVANIA WATERS,2224,534.2
SUTHERLAND SHIRE,TAREN POINT,2229,534.2
SUTHERLAND SHIRE,WATERFALL,2233,534.2
SUTHERLAND SHIRE,WOOLOOWARE,2230,534.2
SUTHERLAND SHIRE,WORONORA,2232,534.2
SUTHERLAND SHIRE,WORONORA DAM,2508,534.2
SUTHERLAND SHIRE,WORONORA HEIGHTS,2233,534.2
SUTHERLAND SHIRE,YARRAWARRAH,2233,534.2
SUTHERLAND SHIRE,YOWIE BAY,2228,534.2
SYDNEY,ALEXANDRIA,2015,1361.9
SYDNEY,ANNANDALE,2038,1361.9
SYDNEY,BARANGAROO,2000,1361.9
SYDNEY,BEACONSFIELD,2015,1361.9
SYDNEY,CAMPERDOWN,2050,1361.9
SYDNEY,CENTENNIAL PARK,2021,1361.9
SYDNEY,CHIPPENDALE,2008,1361.9
SYDNEY,DARLINGHURST,2010,1361.9
SYDNEY,DARLINGTON,2008,1361.9
SYDNEY,DAWES POINT,2000,1361.9
SYDNEY,ELIZABETH BAY,2011,1361.9
SYDNEY,ERSKINEVILLE,2043,1361.9
SYDNEY,EVELEIGH,2015,1361.9
SYDNEY,FOREST LODGE,2037,1361.9
SYDNEY,GLEBE,2037,1361.9
SYDNEY,HAYMARKET,2000,1361.9
SYDNEY,MILLERS POINT,2000,1361.9
SYDNEY,MOORE PARK,2021,1361.9
SYDNEY,NEWTOWN,2042,1361.9
SYDNEY,PADDINGTON,2021,1361.9
SYDNEY,POTTS POINT,2011,1361.9
SYDNEY,PYRMONT,2009,1361.9
SYDNEY,REDFERN,2016,1361.9
SYDNEY,ROSEBERY,2018,1361.9
SYDNEY,RUSHCUTTERS BAY,2011,1361.9
SYDNEY,ST PETERS,2044,1361.9
SYDNEY,SURRY HILLS,2010,1361.9
SYDNEY,SYDNEY,2000,1361.9
SYDNEY,THE ROCKS,2000,1361.9
SYDNEY,ULTIMO,2007,1361.9
SYDNEY,WATERLOO,2017,1361.9
SYDNEY,WOOLLOOMOOLOO,2011,1361.9
SYDNEY,ZETLAND,2017,1361.9
TAMWORTH REGIONAL,APPLEBY,2340,1276
TAMWORTH REGIONAL,ATTUNGA,2345,1276
TAMWORTH REGIONAL,BANOON,2347,1276
TAMWORTH REGIONAL,BARRABA,2347,1276
TAMWORTH REGIONAL,BARRY,2340,1276
TAMWORTH REGIONAL,BECTIVE,2340,1276
TAMWORTH REGIONAL,BENDEMEER,2355,1276
TAMWORTH REGIONAL,BITHRAMERE,2340,1276
TAMWORTH REGIONAL,BORAH CREEK,2346,1276
TAMWORTH REGIONAL,BOWLING ALLEY POINT,2340,1276
TAMWORTH REGIONAL,BUNDARRA,2359,1276
TAMWORTH REGIONAL,CALALA,2340,1276
TAMWORTH REGIONAL,CRAWNEY,2338,1276
TAMWORTH REGIONAL,CURRABUBULA,2342,1276
TAMWORTH REGIONAL,DARUKA,2340,1276
TAMWORTH REGIONAL,DUNCANS CREEK,2340,1276
TAMWORTH REGIONAL,DUNGOWAN,2340,1276
TAMWORTH REGIONAL,DURI,2344,1276
TAMWORTH REGIONAL,EAST TAMWORTH,2340,1276
TAMWORTH REGIONAL,GAROO,2340,1276
TAMWORTH REGIONAL,GARTHOWEN,2345,1276
TAMWORTH REGIONAL,GIDLEY,2340,1276
TAMWORTH REGIONAL,GOONOO GOONOO,2340,1276
TAMWORTH REGIONAL,GOWRIE,2340,1276
TAMWORTH REGIONAL,GULF CREEK,2347,1276
TAMWORTH REGIONAL,HALLS CREEK,2346,1276
TAMWORTH REGIONAL,HALLSVILLE,2340,1276
TAMWORTH REGIONAL,HANGING ROCK,2340,1276
TAMWORTH REGIONAL,HILLVUE,2340,1276
TAMWORTH REGIONAL,IRONBARK,2347,1276
TAMWORTH REGIONAL,KENTUCKY,2354,1276
TAMWORTH REGIONAL,KINGSWOOD,2340,1276
TAMWORTH REGIONAL,KLORI,2346,1276
TAMWORTH REGIONAL,KOOTINGAL,2352,1276
TAMWORTH REGIONAL,LIMBRI,2352,1276
TAMWORTH REGIONAL,LINDESAY,2347,1276
TAMWORTH REGIONAL,LONGARM,2347,1276
TAMWORTH REGIONAL,LOOMBERAH,2340,1276
TAMWORTH REGIONAL,MANILLA,2346,1276
TAMWORTH REGIONAL,MAYVALE,2347,1276
TAMWORTH REGIONAL,MOONBI,2353,1276
TAMWORTH REGIONAL,MOORE CREEK,2340,1276
TAMWORTH REGIONAL,MULLA CREEK,2352,1276
TAMWORTH REGIONAL,NAMOI RIVER,2346,1276
TAMWORTH REGIONAL,NEMINGHA,2340,1276
TAMWORTH REGIONAL,NEW MEXICO,2346,1276
TAMWORTH REGIONAL,NIANGALA,2354,1276
TAMWORTH REGIONAL,NORTH TAMWORTH,2340,1276
TAMWORTH REGIONAL,NUNDLE,2340,1276
TAMWORTH REGIONAL,OGUNBIL,2340,1276
TAMWORTH REGIONAL,OXLEY VALE,2340,1276
TAMWORTH REGIONAL,PIALLAMORE,2340,1276
TAMWORTH REGIONAL,PIALLAWAY,2342,1276
TAMWORTH REGIONAL,RED HILL,2347,1276
TAMWORTH REGIONAL,RETREAT,2355,1276
TAMWORTH REGIONAL,RUSHES CREEK,2346,1276
TAMWORTH REGIONAL,SOMERTON,2340,1276
TAMWORTH REGIONAL,SOUTH TAMWORTH,2340,1276
TAMWORTH REGIONAL,TAMINDA,2340,1276
TAMWORTH REGIONAL,TAMWORTH,2340,1276
TAMWORTH REGIONAL,THIRLDENE,2347,1276
TAMWORTH REGIONAL,TIMBUMBURI,2340,1276
TAMWORTH REGIONAL,TINTINHULL,2352,1276
TAMWORTH REGIONAL,UPPER HORTON,2347,1276
TAMWORTH REGIONAL,UPPER MANILLA,2346,1276
TAMWORTH REGIONAL,WALLABADAH,2343,1276
TAMWORTH REGIONAL,WALLAMORE,2340,1276
TAMWORTH REGIONAL,WARRABAH,2346,1276
TAMWORTH REGIONAL,WARRAL,2340,1276
TAMWORTH REGIONAL,WATSONS CREEK,2355,1276
TAMWORTH REGIONAL,WEABONGA,2340,1276
TAMWORTH REGIONAL,WEST TAMWORTH,2340,1276
